ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,h1,h1_lower,h1_upper,h2,h2_lower,h2_upper,holidays,holidays_lower,holidays_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2033-12-27,10.031425253634795,7.2713625172646905,13.520741096879034,7.038319098654999,13.073150627481033,0.4866392605511452,0.4866392605511452,0.4866392605511452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4866392605511452,0.4866392605511452,0.4866392605511452,0.0,0.0,0.0,10.51806451418594
2033-12-28,10.031667522331587,7.486260375644924,13.66805352491194,7.037830884256979,13.07411822207565,0.4955886156602985,0.4955886156602985,0.4955886156602985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4955886156602985,0.4955886156602985,0.4955886156602985,0.0,0.0,0.0,10.527256137991886
2033-12-29,10.03190979102838,7.385111122924048,13.718050007163994,7.0373426698589565,13.07508581667027,0.5084047119077694,0.5084047119077694,0.5084047119077694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5084047119077694,0.5084047119077694,0.5084047119077694,0.0,0.0,0.0,10.540314502936148
2033-12-30,10.032152059725172,7.483880816565615,13.75784772659481,7.036854455460935,13.076053411264889,0.5251762085030538,0.5251762085030538,0.5251762085030538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5251762085030538,0.5251762085030538,0.5251762085030538,0.0,0.0,0.0,10.557328268228225
2033-12-31,10.032394328421965,7.4822830058196255,13.696392322405227,7.036366241062913,13.077021005859507,0.5459481183884263,0.5459481183884263,0.5459481183884263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459481183884263,0.5459481183884263,0.5459481183884263,0.0,0.0,0.0,10.578342446810392
2034-01-01,10.032636597118758,7.421527178772056,13.737419835821875,7.035878026664891,13.077988600454123,0.5707191342576928,0.5707191342576928,0.5707191342576928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5707191342576928,0.5707191342576928,0.5707191342576928,0.0,0.0,0.0,10.603355731376451
2034-01-02,10.032878865815551,7.388541944624562,13.835980530819327,7.035389812266869,13.078956195048741,0.599439082786121,0.599439082786121,0.599439082786121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599439082786121,0.599439082786121,0.599439082786121,0.0,0.0,0.0,10.632317948601672
2034-01-03,10.033121134512342,7.623712753481573,13.718004476947378,7.034901597868848,13.079923789643358,0.6320065720232544,0.6320065720232544,0.6320065720232544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6320065720232544,0.6320065720232544,0.6320065720232544,0.0,0.0,0.0,10.665127706535596
2034-01-04,10.033363403209135,7.634075299953086,13.75307437567209,7.034413383470827,13.08089138423798,0.6682669106619953,0.6682669106619953,0.6682669106619953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6682669106619953,0.6682669106619953,0.6682669106619953,0.0,0.0,0.0,10.70163031387113
2034-01-05,10.033605671905926,7.666873561194885,13.817895351248106,7.033925169072804,13.081858978832594,0.7080103896117057,0.7080103896117057,0.7080103896117057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7080103896117057,0.7080103896117057,0.7080103896117057,0.0,0.0,0.0,10.741616061517632
2034-01-06,10.033847940602719,7.591207508877852,13.84092730381618,7.033436954674782,13.082826573427214,0.75097102531497,0.75097102531497,0.75097102531497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75097102531497,0.75097102531497,0.75097102531497,0.0,0.0,0.0,10.784818965917689
2034-01-07,10.034090209299512,7.804966030344418,13.977491290874646,7.032948740276761,13.083794168021832,0.7968258699425119,0.7968258699425119,0.7968258699425119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7968258699425119,0.7968258699425119,0.7968258699425119,0.0,0.0,0.0,10.830916079242023
2034-01-08,10.034332477996305,7.755635147691566,14.069577986564703,7.032460525878739,13.084761762616447,0.845194995492565,0.845194995492565,0.845194995492565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845194995492565,0.845194995492565,0.845194995492565,0.0,0.0,0.0,10.87952747348887
2034-01-09,10.034574746693098,7.78411338853102,14.00879740545434,7.0319740063998015,13.085729357211065,0.8956422565290052,0.8956422565290052,0.8956422565290052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8956422565290052,0.8956422565290052,0.8956422565290052,0.0,0.0,0.0,10.930217003222102
2034-01-10,10.034817015389889,7.81283030980288,14.147779641244316,7.031492979211071,13.086696951805685,0.9476769295784784,0.9476769295784784,0.9476769295784784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9476769295784784,0.9476769295784784,0.9476769295784784,0.0,0.0,0.0,10.982493944968367
2034-01-11,10.035059284086682,7.9320200196141375,14.129054959068515,7.03101195202234,13.087664546400301,1.000756315976211,1.000756315976211,1.000756315976211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000756315976211,1.000756315976211,1.000756315976211,0.0,0.0,0.0,11.035815600062893
2034-01-12,10.035301552783475,7.997000548548085,14.261839741759108,7.03053092483361,13.088632140994921,1.0542893792756227,1.0542893792756227,1.0542893792756227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0542893792756227,1.0542893792756227,1.0542893792756227,0.0,0.0,0.0,11.089590932059098
2034-01-13,10.035543821480266,8.027267298477565,14.195954587010805,7.030045630994144,13.08959973558954,1.1076414684431444,1.1076414684431444,1.1076414684431444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1076414684431444,1.1076414684431444,1.1076414684431444,0.0,0.0,0.0,11.14318528992341
2034-01-14,10.035786090177059,8.067267467702521,14.337412784539033,7.0295691139882805,13.090567330184156,1.1601401543287282,1.1601401543287282,1.1601401543287282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1601401543287282,1.1601401543287282,1.1601401543287282,0.0,0.0,0.0,11.195926244505786
2034-01-15,10.036028358873851,8.195663040129649,14.258957206642277,7.029092629257576,13.091534924778772,1.211082179876522,1.211082179876522,1.211082179876522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.211082179876522,1.211082179876522,1.211082179876522,0.0,0.0,0.0,11.247110538750373
2034-01-16,10.036270627570644,8.248092342420925,14.361963500247606,7.028616144526872,13.09250251937339,1.259741494894231,1.259741494894231,1.259741494894231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.259741494894231,1.259741494894231,1.259741494894231,0.0,0.0,0.0,11.296012122464875
2034-01-17,10.036512896267437,8.164262428643895,14.461278930968195,7.028139659796167,13.09347011396801,1.3053783147101203,1.3053783147101203,1.3053783147101203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3053783147101203,1.3053783147101203,1.3053783147101203,0.0,0.0,0.0,11.341891210977558
2034-01-18,10.03675516496423,8.289507190834712,14.415226016001766,7.027663175065463,13.094437708562628,1.347249109638611,1.347249109638611,1.347249109638611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.347249109638611,1.347249109638611,1.347249109638611,0.0,0.0,0.0,11.384004274602841
2034-01-19,10.036997433661023,8.315240848843436,14.57276891825635,7.027186690334759,13.095405303157246,1.3846173997803466,1.3846173997803466,1.3846173997803466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3846173997803466,1.3846173997803466,1.3846173997803466,0.0,0.0,0.0,11.42161483344137
2034-01-20,10.037239702357814,8.323132725454395,14.574387576892208,7.026710205604054,13.096372897751863,1.4167651983357534,1.4167651983357534,1.4167651983357534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4167651983357534,1.4167651983357534,1.4167651983357534,0.0,0.0,0.0,11.454004900693567
2034-01-21,10.037481971054607,8.650429996186736,14.549695316926487,7.02623372087335,13.097340492346481,1.4430049173259203,1.4430049173259203,1.4430049173259203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4430049173259203,1.4430049173259203,1.4430049173259203,0.0,0.0,0.0,11.480486888380527
2034-01-22,10.0377242397514,8.334068210013236,14.49359503025274,7.0257572361426455,13.098308086941099,1.462691523402848,1.462691523402848,1.462691523402848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462691523402848,1.462691523402848,1.462691523402848,0.0,0.0,0.0,11.500415763154248
2034-01-23,10.037966508448193,8.386755074532008,14.659377298375597,7.025278745702372,13.099275681535719,1.4752347092479134,1.4752347092479134,1.4752347092479134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4752347092479134,1.4752347092479134,1.4752347092479134,0.0,0.0,0.0,11.513201217696107
2034-01-24,10.038208777144986,8.415872245897598,14.605638432025934,7.024799091374487,13.100243276130337,1.4801108287833553,1.4801108287833553,1.4801108287833553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4801108287833553,1.4801108287833553,1.4801108287833553,0.0,0.0,0.0,11.51831960592834
2034-01-25,10.038451045841779,8.317752046699328,14.54865416534323,7.024319437046603,13.101210870724953,1.476874332821686,1.476874332821686,1.476874332821686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.476874332821686,1.476874332821686,1.476874332821686,0.0,0.0,0.0,11.515325378663464
2034-01-26,10.03869331453857,8.390902413034087,14.724595841126387,7.023839782718716,13.102178465319573,1.4651684364794761,1.4651684364794761,1.4651684364794761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4651684364794761,1.4651684364794761,1.4651684364794761,0.0,0.0,0.0,11.503861751018047
2034-01-27,10.038935583235363,8.291559767814274,14.656134366519847,7.0233601283908325,13.10314605991419,1.4447347511625608,1.4447347511625608,1.4447347511625608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4447347511625608,1.4447347511625608,1.4447347511625608,0.0,0.0,0.0,11.483670334397923
2034-01-28,10.039177851932156,8.424483949688767,14.57286507241232,7.022880474062947,13.104113654508808,1.4154216224629212,1.4154216224629212,1.4154216224629212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4154216224629212,1.4154216224629212,1.4154216224629212,0.0,0.0,0.0,11.454599474395076
2034-01-29,10.039420120628947,8.140917721485916,14.58523131964729,7.022400819735061,13.105081249103424,1.3771909310071178,1.3771909310071178,1.3771909310071178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3771909310071178,1.3771909310071178,1.3771909310071178,0.0,0.0,0.0,11.416611051636064
2034-01-30,10.03966238932574,8.3412540596594,14.402505680903186,7.021921165407177,13.106048843698044,1.3301231360387908,1.3301231360387908,1.3301231360387908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3301231360387908,1.3301231360387908,1.3301231360387908,0.0,0.0,0.0,11.36978552536453
2034-01-31,10.039904658022532,8.22989798109504,14.372456526994952,7.02144151107929,13.107016438292662,1.2744203709974558,1.2744203709974558,1.2744203709974558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2744203709974558,1.2744203709974558,1.2744203709974558,0.0,0.0,0.0,11.314325029019988
2034-02-01,10.040146926719325,8.08313155397435,14.426752575625905,7.020961856751406,13.10798403288728,1.2104074360582957,1.2104074360582957,1.2104074360582957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2104074360582957,1.2104074360582957,1.2104074360582957,0.0,0.0,0.0,11.25055436277762
2034-02-02,10.040389195416116,8.143559715377,14.402985294315593,7.020482202423521,13.108951627481899,1.1385305738061833,1.1385305738061833,1.1385305738061833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1385305738061833,1.1385305738061833,1.1385305738061833,0.0,0.0,0.0,11.1789197692223
2034-02-03,10.04063146411291,8.05289802264277,14.26056597703077,7.020002548095635,13.109919222076515,1.0593539600557755,1.0593539600557755,1.0593539600557755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0593539600557755,1.0593539600557755,1.0593539600557755,0.0,0.0,0.0,11.099985424168684
2034-02-04,10.040873732809702,7.826113519930731,14.19373152900499,7.01952289376775,13.110886816671133,0.973553891243732,0.973553891243732,0.973553891243732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973553891243732,0.973553891243732,0.973553891243732,0.0,0.0,0.0,11.014427624053434
2034-02-05,10.041116001506493,7.660559742043878,14.097830981281016,7.019043239439866,13.111854411265753,0.8819107016335971,0.8819107016335971,0.8819107016335971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8819107016335971,0.8819107016335971,0.8819107016335971,0.0,0.0,0.0,10.92302670314009
2034-02-06,10.041358270203286,7.638608424759547,13.938274169024691,7.01856358511198,13.112822005860371,0.785298496523288,0.785298496523288,0.785298496523288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785298496523288,0.785298496523288,0.785298496523288,0.0,0.0,0.0,10.826656766726574
2034-02-07,10.041600538900079,7.529838793211148,13.926453770954874,7.018083930784095,13.11378595380138,0.684672840356382,0.684672840356382,0.684672840356382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684672840356382,0.684672840356382,0.684672840356382,0.0,0.0,0.0,10.726273379256462
2034-02-08,10.041842807596872,7.582324512669176,13.684722257462116,7.017604276456209,13.114718784129863,0.5810565897695203,0.5810565897695203,0.5810565897695203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5810565897695203,0.5810565897695203,0.5810565897695203,0.0,0.0,0.0,10.622899397366393
2034-02-09,10.042085076293665,7.261383831090323,13.633996023128645,7.017124622128324,13.115651614458343,0.47552410973951054,0.47552410973951054,0.47552410973951054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47552410973951054,0.47552410973951054,0.47552410973951054,0.0,0.0,0.0,10.517609186033175
2034-02-10,10.042327344990456,7.199476215323072,13.503302278187103,7.016644967800439,13.116584444786819,0.3691841548548916,0.3691841548548916,0.3691841548548916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3691841548548916,0.3691841548548916,0.3691841548548916,0.0,0.0,0.0,10.411511499845348
2034-02-11,10.042569613687249,7.236250509595909,13.498992934293272,7.016165313472554,13.117517275115299,0.26316173601181947,0.26316173601181947,0.26316173601181947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26316173601181947,0.26316173601181947,0.26316173601181947,0.0,0.0,0.0,10.305731349699068
2034-02-12,10.042811882384042,7.127511290069444,13.4342912357024,7.0156857087978945,13.118450105443781,0.15857932446738132,0.15857932446738132,0.15857932446738132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15857932446738132,0.15857932446738132,0.15857932446738132,0.0,0.0,0.0,10.201391206851422
2034-02-13,10.043054151080835,6.930698934145269,13.15868396458902,7.0152061079252555,13.11938293577226,0.05653776913420195,0.05653776913420195,0.05653776913420195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05653776913420195,0.05653776913420195,0.05653776913420195,0.0,0.0,0.0,10.099591920215037
2034-02-14,10.043296419777628,6.867543670045502,13.203101055777553,7.014726507052617,13.12031576610074,-0.041902681483880516,-0.041902681483880516,-0.041902681483880516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041902681483880516,-0.041902681483880516,-0.041902681483880516,0.0,0.0,0.0,10.001393738293746
2034-02-15,10.04353868847442,6.776322713506377,13.074345857491805,7.014246906179979,13.121248596429222,-0.1357408548423903,-0.1357408548423903,-0.1357408548423903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1357408548423903,-0.1357408548423903,-0.1357408548423903,0.0,0.0,0.0,9.90779783363203
2034-02-16,10.043780957171213,6.896418804757214,12.925186940358406,7.013768430364234,13.122181426757699,-0.2240522324425982,-0.2240522324425982,-0.2240522324425982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2240522324425982,-0.2240522324425982,-0.2240522324425982,0.0,0.0,0.0,9.819728724728614
2034-02-17,10.044023225868004,6.711704267861408,12.860632926395823,7.013291116709317,13.123114257086177,-0.3060052479617084,-0.3060052479617084,-0.3060052479617084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3060052479617084,-0.3060052479617084,-0.3060052479617084,0.0,0.0,0.0,9.738017977906296
2034-02-18,10.044265494564797,6.428848335522345,12.784597658812848,7.012811052514476,13.12404708741466,-0.3808759447601225,-0.3808759447601225,-0.3808759447601225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3808759447601225,-0.3808759447601225,-0.3808759447601225,0.0,0.0,0.0,9.663389549804675
2034-02-19,10.04450776326159,6.548954155259745,12.74664415473133,7.012323968353441,13.124979917743138,-0.4480606629810694,-0.4480606629810694,-0.4480606629810694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4480606629810694,-0.4480606629810694,-0.4480606629810694,0.0,0.0,0.0,9.596447100280521
2034-02-20,10.044750031958381,6.319043669340948,12.716894083386387,7.011836884192407,13.125912748071618,-0.5070864657019021,-0.5070864657019021,-0.5070864657019021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5070864657019021,-0.5070864657019021,-0.5070864657019021,0.0,0.0,0.0,9.53766356625648
2034-02-21,10.044992300655174,6.426547650913259,12.557813864894591,7.011349800031374,13.126845578400099,-0.5576190604384812,-0.5576190604384812,-0.5576190604384812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5576190604384812,-0.5576190604384812,-0.5576190604384812,0.0,0.0,0.0,9.487373240216693
2034-02-22,10.045234569351967,6.262656981722481,12.501738660026,7.0108627158703385,13.127778408728577,-0.5994680256077954,-0.5994680256077954,-0.5994680256077954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5994680256077954,-0.5994680256077954,-0.5994680256077954,0.0,0.0,0.0,9.445766543744172
2034-02-23,10.04547683804876,6.328842095276054,12.538137411188014,7.010395166069585,13.12871123905706,-0.6325892101546348,-0.6325892101546348,-0.6325892101546348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6325892101546348,-0.6325892101546348,-0.6325892101546348,0.0,0.0,0.0,9.412887627894126
2034-02-24,10.045719106745553,6.165810622683199,12.487075456618033,7.0099417496018015,13.129644069385538,-0.6570842369900993,-0.6570842369900993,-0.6570842369900993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6570842369900993,-0.6570842369900993,-0.6570842369900993,0.0,0.0,0.0,9.388634869755453
2034-02-25,10.045961375442344,6.380866988269954,12.606718258104305,7.0094883331340165,13.130576899714018,-0.6731971057120275,-0.6731971057120275,-0.6731971057120275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6731971057120275,-0.6731971057120275,-0.6731971057120275,0.0,0.0,0.0,9.372764269730316
2034-02-26,10.046203644139137,6.264334751527791,12.4073620965236,7.009034916666231,13.131509730042497,-0.6813079556552887,-0.6813079556552887,-0.6813079556552887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6813079556552887,-0.6813079556552887,-0.6813079556552887,0.0,0.0,0.0,9.364895688483848
2034-02-27,10.04644591283593,6.233049075764681,12.53901158248312,7.008581500198446,13.13244256037098,-0.6819241150514359,-0.6819241150514359,-0.6819241150514359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6819241150514359,-0.6819241150514359,-0.6819241150514359,0.0,0.0,0.0,9.364521797784494
2034-02-28,10.046688181532721,6.188536292149858,12.531423245047653,7.0081280837306625,13.13337539069946,-0.675668624332536,-0.675668624332536,-0.675668624332536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.675668624332536,-0.675668624332536,-0.675668624332536,0.0,0.0,0.0,9.371019557200185
2034-03-01,10.046930450229514,6.132020424179806,12.473965990982824,7.007674667262878,13.134308221027938,-0.6632664798185229,-0.6632664798185229,-0.6632664798185229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6632664798185229,-0.6632664798185229,-0.6632664798185229,0.0,0.0,0.0,9.383663970410991
2034-03-02,10.047172718926307,6.3036583474462144,12.503978266902159,7.007221250795093,13.135241051356417,-0.6455288967145111,-0.6455288967145111,-0.6455288967145111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6455288967145111,-0.6455288967145111,-0.6455288967145111,0.0,0.0,0.0,9.401643822211796
2034-03-03,10.0474149876231,6.234973540315104,12.476877105892145,7.006767834327308,13.136173881684897,-0.6233359361508194,-0.6233359361508194,-0.6233359361508194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6233359361508194,-0.6233359361508194,-0.6233359361508194,0.0,0.0,0.0,9.42407905147228
2034-03-04,10.047657256319892,6.2100554967115205,12.69513960083698,7.006314417859522,13.137106712013377,-0.5976178787564213,-0.5976178787564213,-0.5976178787564213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5976178787564213,-0.5976178787564213,-0.5976178787564213,0.0,0.0,0.0,9.45003937756347
2034-03-05,10.047899525016684,6.241058736109432,12.610792275515111,7.005861001391737,13.138039542341856,-0.56933575597443,-0.56933575597443,-0.56933575597443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.56933575597443,-0.56933575597443,-0.56933575597443,0.0,0.0,0.0,9.478563769042253
2034-03-06,10.048141793713476,6.305566392615559,12.66265080800952,7.005407584923954,13.138972372670336,-0.5394614692690021,-0.5394614692690021,-0.5394614692690021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5394614692690021,-0.5394614692690021,-0.5394614692690021,0.0,0.0,0.0,9.508680324444475
2034-03-07,10.04838406241027,6.441050285993973,12.675080474345211,7.00495416845617,13.139905202998817,-0.5089579360095621,-0.5089579360095621,-0.5089579360095621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5089579360095621,-0.5089579360095621,-0.5089579360095621,0.0,0.0,0.0,9.539426126400707
2034-03-08,10.04862633110706,6.4087310650649565,12.706449003636129,7.004500751988384,13.140838033327295,-0.47875969894036896,-0.47875969894036896,-0.47875969894036896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47875969894036896,-0.47875969894036896,-0.47875969894036896,0.0,0.0,0.0,9.569866632166692
2034-03-09,10.048868599803853,6.582043571937913,12.730183376538859,7.004047335520599,13.141770863655777,-0.4497544237491807,-0.4497544237491807,-0.4497544237491807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4497544237491807,-0.4497544237491807,-0.4497544237491807,0.0,0.0,0.0,9.599114176054673
2034-03-10,10.049110868500646,6.5176160158193515,12.756040716149247,7.003593919052813,13.142703693984256,-0.42276568666647424,-0.42276568666647424,-0.42276568666647424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42276568666647424,-0.42276568666647424,-0.42276568666647424,0.0,0.0,0.0,9.626345181834171
2034-03-11,10.04935313719744,6.486042633318153,12.855912950550312,7.003140502585028,13.143636524312736,-0.39853742179964163,-0.39853742179964163,-0.39853742179964163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39853742179964163,-0.39853742179964163,-0.39853742179964163,0.0,0.0,0.0,9.650815715397798
2034-03-12,10.049595405894232,6.63686639740266,12.827428903212335,7.002687086117245,13.144569354641215,-0.3777203568637735,-0.3777203568637735,-0.3777203568637735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3777203568637735,-0.3777203568637735,-0.3777203568637735,0.0,0.0,0.0,9.671875049030458
2034-03-13,10.049837674591025,6.478945869143971,12.927310542489748,7.002233669649459,13.145502184969695,-0.36086071714094675,-0.36086071714094675,-0.36086071714094675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36086071714094675,-0.36086071714094675,-0.36086071714094675,0.0,0.0,0.0,9.688976957450079
2034-03-14,10.050079943287818,6.482066885351588,13.107043434607252,7.001780253181676,13.146435015298175,-0.3483914221383407,-0.3483914221383407,-0.3483914221383407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3483914221383407,-0.3483914221383407,-0.3483914221383407,0.0,0.0,0.0,9.701688521149476
2034-03-15,10.050322211984609,6.528436465233845,12.888942307735297,7.001342388361597,13.147367845626656,-0.34062593891669524,-0.34062593891669524,-0.34062593891669524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34062593891669524,-0.34062593891669524,-0.34062593891669524,0.0,0.0,0.0,9.709696273067914
2034-03-16,10.050564480681402,6.636482117225447,12.909638132498454,7.000905236066124,13.148300675955136,-0.33775489198232717,-0.33775489198232717,-0.33775489198232717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33775489198232717,-0.33775489198232717,-0.33775489198232717,0.0,0.0,0.0,9.712809588699075
2034-03-17,10.050806749378195,6.471378049427692,12.8758867234639,7.000468083770652,13.149233506283615,-0.339845463591809,-0.339845463591809,-0.339845463591809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.339845463591809,-0.339845463591809,-0.339845463591809,0.0,0.0,0.0,9.710961285786386
2034-03-18,10.051049018074988,6.653292572911067,12.933758394604672,7.000030931475181,13.150166336612095,-0.34684355199529693,-0.34684355199529693,-0.34684355199529693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34684355199529693,-0.34684355199529693,-0.34684355199529693,0.0,0.0,0.0,9.70420546607969
2034-03-19,10.05129128677178,6.5074509183379625,12.914366871933515,6.99959377917971,13.151099166940572,-0.35857859021499194,-0.35857859021499194,-0.35857859021499194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35857859021499194,-0.35857859021499194,-0.35857859021499194,0.0,0.0,0.0,9.69271269655679
2034-03-20,10.051533555468573,6.635612814722256,12.682331472036799,6.999156626884237,13.152031997269056,-0.3747708660529602,-0.3747708660529602,-0.3747708660529602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3747708660529602,-0.3747708660529602,-0.3747708660529602,0.0,0.0,0.0,9.676762689415613
2034-03-21,10.051775824165365,6.52778454117057,12.801904074236123,6.998719474588766,13.152964827597534,-0.39504112669580604,-0.39504112669580604,-0.39504112669580604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39504112669580604,-0.39504112669580604,-0.39504112669580604,0.0,0.0,0.0,9.656734697469558
2034-03-22,10.052018092862157,6.569573975207583,12.874206399043977,6.998282322293293,13.153897657926013,-0.4189221999529559,-0.4189221999529559,-0.4189221999529559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4189221999529559,-0.4189221999529559,-0.4189221999529559,0.0,0.0,0.0,9.633095892909202
2034-03-23,10.052260361558949,6.4434280899295,12.793261774778001,6.997845169997822,13.154830488254493,-0.4458723200820578,-0.4458723200820578,-0.4458723200820578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4458723200820578,-0.4458723200820578,-0.4458723200820578,0.0,0.0,0.0,9.60638804147689
